"","ID_PEDIDO","CANAL","SUCURSAL"
"665","665","1. Presencial","Sucursal 1"
"666","666","1. Presencial","Sucursal 1"
"667","667","1. Presencial","Sucursal 1"
"668","668","1. Presencial","Sucursal 1"
"669","669","1. Presencial","Sucursal 1"
"670","670","1. Presencial","Sucursal 1"
"671","671","1. Presencial","Sucursal 1"
"672","672","1. Presencial","Sucursal 1"
"673","673","1. Presencial","Sucursal 1"
"674","674","1. Presencial","Sucursal 1"
"675","675","1. Presencial","Sucursal 1"
"676","676","1. Presencial","Sucursal 1"
"677","677","1. Presencial","Sucursal 1"
"678","678","1. Presencial","Sucursal 1"
"679","679","1. Presencial","Sucursal 1"
"680","680","1. Presencial","Sucursal 1"
"681","681","1. Presencial","Sucursal 1"
"682","682","1. Presencial","Sucursal 1"
"683","683","1. Presencial","Sucursal 1"
"684","684","1. Presencial","Sucursal 1"
"685","685","1. Presencial","Sucursal 1"
"686","686","1. Presencial","Sucursal 1"
"687","687","1. Presencial","Sucursal 1"
"688","688","1. Presencial","Sucursal 1"
"689","689","1. Presencial","Sucursal 1"
"690","690","1. Presencial","Sucursal 1"
"691","691","1. Presencial","Sucursal 1"
"692","692","1. Presencial","Sucursal 1"
"693","693","1. Presencial","Sucursal 1"
"694","694","1. Presencial","Sucursal 1"
"695","695","1. Presencial","Sucursal 1"
"696","696","1. Presencial","Sucursal 1"
"697","697","1. Presencial","Sucursal 1"
"698","698","1. Presencial","Sucursal 1"
"699","699","1. Presencial","Sucursal 1"
"700","700","1. Presencial","Sucursal 1"
"701","701","1. Presencial","Sucursal 1"
"702","702","1. Presencial","Sucursal 1"
"703","703","1. Presencial","Sucursal 1"
"704","704","1. Presencial","Sucursal 1"
"705","705","1. Presencial","Sucursal 1"
"706","706","1. Presencial","Sucursal 1"
"707","707","1. Presencial","Sucursal 1"
"708","708","1. Presencial","Sucursal 1"
"709","709","1. Presencial","Sucursal 1"
"710","710","1. Presencial","Sucursal 1"
"711","711","1. Presencial","Sucursal 1"
"712","712","1. Presencial","Sucursal 1"
"713","713","1. Presencial","Sucursal 1"
"714","714","1. Presencial","Sucursal 1"
"715","715","1. Presencial","Sucursal 1"
"716","716","1. Presencial","Sucursal 1"
"717","717","1. Presencial","Sucursal 1"
"718","718","1. Presencial","Sucursal 1"
"719","719","1. Presencial","Sucursal 1"
"720","720","1. Presencial","Sucursal 1"
"721","721","1. Presencial","Sucursal 1"
"722","722","1. Presencial","Sucursal 1"
"723","723","1. Presencial","Sucursal 1"
"724","724","1. Presencial","Sucursal 1"
"725","725","1. Presencial","Sucursal 1"
"726","726","1. Presencial","Sucursal 1"
"727","727","1. Presencial","Sucursal 1"
"728","728","1. Presencial","Sucursal 1"
"729","729","1. Presencial","Sucursal 1"
"730","730","1. Presencial","Sucursal 1"
"731","731","1. Presencial","Sucursal 2"
"732","732","1. Presencial","Sucursal 2"
"733","733","1. Presencial","Sucursal 2"
"734","734","1. Presencial","Sucursal 2"
"735","735","1. Presencial","Sucursal 2"
"736","736","1. Presencial","Sucursal 2"
"737","737","1. Presencial","Sucursal 2"
"738","738","1. Presencial","Sucursal 2"
"739","739","1. Presencial","Sucursal 2"
"740","740","1. Presencial","Sucursal 2"
"741","741","1. Presencial","Sucursal 2"
"742","742","1. Presencial","Sucursal 2"
"743","743","1. Presencial","Sucursal 2"
"744","744","1. Presencial","Sucursal 2"
"745","745","1. Presencial","Sucursal 2"
"746","746","1. Presencial","Sucursal 2"
"747","747","1. Presencial","Sucursal 2"
"748","748","1. Presencial","Sucursal 2"
"749","749","1. Presencial","Sucursal 2"
"750","750","1. Presencial","Sucursal 2"
"751","751","1. Presencial","Sucursal 2"
"752","752","1. Presencial","Sucursal 2"
"753","753","1. Presencial","Sucursal 2"
"754","754","1. Presencial","Sucursal 2"
"755","755","1. Presencial","Sucursal 2"
"756","756","1. Presencial","Sucursal 2"
"757","757","1. Presencial","Sucursal 2"
"758","758","1. Presencial","Sucursal 2"
"759","759","1. Presencial","Sucursal 2"
"760","760","1. Presencial","Sucursal 2"
"761","761","1. Presencial","Sucursal 2"
"762","762","1. Presencial","Sucursal 2"
"763","763","1. Presencial","Sucursal 2"
"764","764","1. Presencial","Sucursal 2"
"765","765","1. Presencial","Sucursal 2"
"766","766","1. Presencial","Sucursal 2"
"767","767","1. Presencial","Sucursal 2"
"768","768","1. Presencial","Sucursal 2"
"769","769","1. Presencial","Sucursal 2"
"770","770","1. Presencial","Sucursal 2"
"771","771","1. Presencial","Sucursal 2"
"772","772","1. Presencial","Sucursal 2"
"773","773","1. Presencial","Sucursal 2"
"774","774","1. Presencial","Sucursal 2"
"775","775","1. Presencial","Sucursal 2"
"776","776","1. Presencial","Sucursal 2"
"777","777","1. Presencial","Sucursal 2"
"778","778","1. Presencial","Sucursal 2"
"779","779","1. Presencial","Sucursal 2"
"780","780","1. Presencial","Sucursal 2"
"781","781","1. Presencial","Sucursal 2"
"782","782","1. Presencial","Sucursal 2"
"783","783","1. Presencial","Sucursal 2"
"784","784","1. Presencial","Sucursal 2"
"785","785","1. Presencial","Sucursal 2"
"786","786","1. Presencial","Sucursal 2"
"787","787","1. Presencial","Sucursal 2"
"788","788","1. Presencial","Sucursal 2"
"789","789","1. Presencial","Sucursal 2"
"790","790","1. Presencial","Sucursal 2"
"791","791","1. Presencial","Sucursal 2"
"792","792","1. Presencial","Sucursal 2"
"793","793","1. Presencial","Sucursal 2"
"794","794","1. Presencial","Sucursal 2"
"795","795","1. Presencial","Sucursal 2"
"796","796","1. Presencial","Sucursal 2"
"797","797","1. Presencial","Sucursal 2"
"798","798","1. Presencial","Sucursal 2"
"799","799","1. Presencial","Sucursal 2"
"800","800","1. Presencial","Sucursal 2"
"801","801","1. Presencial","Sucursal 2"
"802","802","1. Presencial","Sucursal 2"
"803","803","1. Presencial","Sucursal 2"
"804","804","1. Presencial","Sucursal 2"
"805","805","1. Presencial","Sucursal 2"
"806","806","1. Presencial","Sucursal 2"
"807","807","1. Presencial","Sucursal 2"
"808","808","1. Presencial","Sucursal 2"
"809","809","1. Presencial","Sucursal 2"
"810","810","1. Presencial","Sucursal 2"
"811","811","1. Presencial","Sucursal 2"
"812","812","1. Presencial","Sucursal 2"
"813","813","1. Presencial","Sucursal 2"
"814","814","1. Presencial","Sucursal 2"
"815","815","1. Presencial","Sucursal 2"
"816","816","1. Presencial","Sucursal 2"
"817","817","1. Presencial","Sucursal 2"
"818","818","1. Presencial","Sucursal 2"
"819","819","1. Presencial","Sucursal 2"
"820","820","1. Presencial","Sucursal 2"
"821","821","1. Presencial","Sucursal 2"
"822","822","1. Presencial","Sucursal 2"
"823","823","1. Presencial","Sucursal 2"
"824","824","1. Presencial","Sucursal 2"
"825","825","1. Presencial","Sucursal 2"
"826","826","1. Presencial","Sucursal 2"
"827","827","1. Presencial","Sucursal 2"
"828","828","1. Presencial","Sucursal 2"
"829","829","1. Presencial","Sucursal 2"
"830","830","1. Presencial","Sucursal 2"
"831","831","1. Presencial","Sucursal 2"
"832","832","1. Presencial","Sucursal 2"
"833","833","1. Presencial","Sucursal 2"
"834","834","1. Presencial","Sucursal 2"
"835","835","1. Presencial","Sucursal 2"
"836","836","1. Presencial","Sucursal 2"
"837","837","1. Presencial","Sucursal 2"
"838","838","1. Presencial","Sucursal 2"
"839","839","1. Presencial","Sucursal 2"
"840","840","1. Presencial","Sucursal 2"
"841","841","1. Presencial","Sucursal 2"
"842","842","1. Presencial","Sucursal 2"
"843","843","1. Presencial","Sucursal 2"
"844","844","1. Presencial","Sucursal 2"
"845","845","1. Presencial","Sucursal 2"
"846","846","1. Presencial","Sucursal 2"
"847","847","1. Presencial","Sucursal 2"
"848","848","1. Presencial","Sucursal 2"
"849","849","1. Presencial","Sucursal 2"
"850","850","1. Presencial","Sucursal 2"
"851","851","1. Presencial","Sucursal 2"
"852","852","1. Presencial","Sucursal 2"
"853","853","1. Presencial","Sucursal 2"
"854","854","1. Presencial","Sucursal 2"
"855","855","1. Presencial","Sucursal 2"
"856","856","1. Presencial","Sucursal 2"
"857","857","1. Presencial","Sucursal 2"
"858","858","1. Presencial","Sucursal 2"
"859","859","1. Presencial","Sucursal 2"
"860","860","1. Presencial","Sucursal 2"
"861","861","1. Presencial","Sucursal 2"
"862","862","1. Presencial","Sucursal 2"
"863","863","1. Presencial","Sucursal 2"
"864","864","1. Presencial","Sucursal 2"
"865","865","1. Presencial","Sucursal 2"
"866","866","1. Presencial","Sucursal 2"
"867","867","1. Presencial","Sucursal 2"
"868","868","1. Presencial","Sucursal 2"
"869","869","1. Presencial","Sucursal 2"
"870","870","1. Presencial","Sucursal 2"
"871","871","1. Presencial","Sucursal 2"
"872","872","1. Presencial","Sucursal 2"
"873","873","1. Presencial","Sucursal 2"
"874","874","1. Presencial","Sucursal 2"
"875","875","1. Presencial","Sucursal 2"
"876","876","1. Presencial","Sucursal 2"
"877","877","1. Presencial","Sucursal 2"
"878","878","1. Presencial","Sucursal 2"
"879","879","1. Presencial","Sucursal 2"
"880","880","1. Presencial","Sucursal 2"
"881","881","1. Presencial","Sucursal 2"
"882","882","1. Presencial","Sucursal 2"
"883","883","1. Presencial","Sucursal 2"
"884","884","1. Presencial","Sucursal 2"
"885","885","1. Presencial","Sucursal 2"
"886","886","1. Presencial","Sucursal 2"
"887","887","1. Presencial","Sucursal 2"
"888","888","1. Presencial","Sucursal 2"
"889","889","1. Presencial","Sucursal 2"
"890","890","1. Presencial","Sucursal 2"
"891","891","1. Presencial","Sucursal 2"
"892","892","1. Presencial","Sucursal 2"
"893","893","1. Presencial","Sucursal 2"
"894","894","1. Presencial","Sucursal 2"
"895","895","1. Presencial","Sucursal 2"
"896","896","1. Presencial","Sucursal 2"
"897","897","1. Presencial","Sucursal 2"
"898","898","1. Presencial","Sucursal 2"
"899","899","1. Presencial","Sucursal 2"
"900","900","1. Presencial","Sucursal 2"
"901","901","1. Presencial","Sucursal 2"
"902","902","1. Presencial","Sucursal 2"
"903","903","1. Presencial","Sucursal 2"
"904","904","1. Presencial","Sucursal 2"
"905","905","1. Presencial","Sucursal 2"
"906","906","1. Presencial","Sucursal 2"
"907","907","1. Presencial","Sucursal 2"
"908","908","1. Presencial","Sucursal 2"
"909","909","1. Presencial","Sucursal 2"
"910","910","1. Presencial","Sucursal 2"
"911","911","1. Presencial","Sucursal 2"
"912","912","1. Presencial","Sucursal 2"
"913","913","1. Presencial","Sucursal 2"
"914","914","1. Presencial","Sucursal 2"
"915","915","1. Presencial","Sucursal 2"
"916","916","1. Presencial","Sucursal 2"
"917","917","1. Presencial","Sucursal 2"
"918","918","1. Presencial","Sucursal 2"
"919","919","1. Presencial","Sucursal 2"
"920","920","1. Presencial","Sucursal 2"
"921","921","1. Presencial","Sucursal 2"
"922","922","1. Presencial","Sucursal 2"
"923","923","1. Presencial","Sucursal 2"
"924","924","1. Presencial","Sucursal 2"
"925","925","1. Presencial","Sucursal 2"
"926","926","1. Presencial","Sucursal 2"
"927","927","1. Presencial","Sucursal 2"
"928","928","1. Presencial","Sucursal 2"
"929","929","1. Presencial","Sucursal 2"
"930","930","1. Presencial","Sucursal 2"
"931","931","1. Presencial","Sucursal 2"
"932","932","1. Presencial","Sucursal 2"
"933","933","1. Presencial","Sucursal 2"
"934","934","1. Presencial","Sucursal 2"
"935","935","1. Presencial","Sucursal 2"
"936","936","1. Presencial","Sucursal 2"
"937","937","1. Presencial","Sucursal 2"
"938","938","1. Presencial","Sucursal 2"
"939","939","1. Presencial","Sucursal 2"
"940","940","1. Presencial","Sucursal 2"
"941","941","1. Presencial","Sucursal 2"
"942","942","1. Presencial","Sucursal 2"
"943","943","1. Presencial","Sucursal 2"
"944","944","1. Presencial","Sucursal 2"
"945","945","1. Presencial","Sucursal 2"
"946","946","1. Presencial","Sucursal 2"
"947","947","1. Presencial","Sucursal 2"
"948","948","1. Presencial","Sucursal 2"
"949","949","1. Presencial","Sucursal 2"
"950","950","1. Presencial","Sucursal 2"
"951","951","1. Presencial","Sucursal 2"
"952","952","1. Presencial","Sucursal 2"
"953","953","1. Presencial","Sucursal 2"
"954","954","1. Presencial","Sucursal 2"
"955","955","1. Presencial","Sucursal 2"
"956","956","1. Presencial","Sucursal 2"
"957","957","1. Presencial","Sucursal 2"
"958","958","1. Presencial","Sucursal 2"
"959","959","1. Presencial","Sucursal 2"
"960","960","1. Presencial","Sucursal 2"
"961","961","1. Presencial","Sucursal 2"
"962","962","1. Presencial","Sucursal 2"
"963","963","1. Presencial","Sucursal 2"
"964","964","1. Presencial","Sucursal 2"
"965","965","1. Presencial","Sucursal 2"
"966","966","1. Presencial","Sucursal 2"
"967","967","1. Presencial","Sucursal 2"
"968","968","1. Presencial","Sucursal 2"
"969","969","1. Presencial","Sucursal 2"
"970","970","1. Presencial","Sucursal 2"
"971","971","1. Presencial","Sucursal 2"
"972","972","1. Presencial","Sucursal 2"
"973","973","1. Presencial","Sucursal 2"
"974","974","1. Presencial","Sucursal 2"
"975","975","1. Presencial","Sucursal 2"
"976","976","1. Presencial","Sucursal 2"
"977","977","1. Presencial","Sucursal 2"
"978","978","1. Presencial","Sucursal 2"
"979","979","1. Presencial","Sucursal 2"
"980","980","1. Presencial","Sucursal 2"
"981","981","1. Presencial","Sucursal 2"
"982","982","1. Presencial","Sucursal 2"
"983","983","1. Presencial","Sucursal 2"
"984","984","1. Presencial","Sucursal 2"
"985","985","1. Presencial","Sucursal 2"
"986","986","1. Presencial","Sucursal 2"
"987","987","1. Presencial","Sucursal 2"
"988","988","1. Presencial","Sucursal 2"
"989","989","1. Presencial","Sucursal 2"
"990","990","1. Presencial","Sucursal 2"
"991","991","1. Presencial","Sucursal 2"
"992","992","1. Presencial","Sucursal 2"
"993","993","1. Presencial","Sucursal 2"
"994","994","1. Presencial","Sucursal 2"
"995","995","1. Presencial","Sucursal 2"
"996","996","1. Presencial","Sucursal 2"
"997","997","1. Presencial","Sucursal 2"
"998","998","1. Presencial","Sucursal 2"
"999","999","1. Presencial","Sucursal 2"
"1000","1000","1. Presencial","Sucursal 2"
"1001","1001","1. Presencial","Sucursal 2"
"1002","1002","1. Presencial","Sucursal 2"
"1003","1003","1. Presencial","Sucursal 2"
"1004","1004","1. Presencial","Sucursal 2"
"1005","1005","1. Presencial","Sucursal 2"
"1006","1006","1. Presencial","Sucursal 2"
"1007","1007","1. Presencial","Sucursal 2"
"1008","1008","1. Presencial","Sucursal 2"
"1009","1009","1. Presencial","Sucursal 2"
"1010","1010","1. Presencial","Sucursal 2"
"1011","1011","1. Presencial","Sucursal 2"
"1012","1012","1. Presencial","Sucursal 2"
"1013","1013","1. Presencial","Sucursal 2"
"1014","1014","1. Presencial","Sucursal 2"
"1015","1015","1. Presencial","Sucursal 2"
"1016","1016","1. Presencial","Sucursal 2"
"1017","1017","1. Presencial","Sucursal 2"
"1018","1018","1. Presencial","Sucursal 2"
"1019","1019","1. Presencial","Sucursal 2"
"1020","1020","1. Presencial","Sucursal 2"
"1021","1021","1. Presencial","Sucursal 2"
"1022","1022","1. Presencial","Sucursal 2"
"1023","1023","1. Presencial","Sucursal 2"
"1024","1024","1. Presencial","Sucursal 2"
"1025","1025","1. Presencial","Sucursal 2"
"1026","1026","1. Presencial","Sucursal 2"
"1027","1027","1. Presencial","Sucursal 2"
"1028","1028","1. Presencial","Sucursal 2"
"1029","1029","1. Presencial","Sucursal 2"
"1030","1030","1. Presencial","Sucursal 2"
"1031","1031","1. Presencial","Sucursal 2"
"1032","1032","1. Presencial","Sucursal 2"
"1033","1033","1. Presencial","Sucursal 2"
"1034","1034","1. Presencial","Sucursal 2"
"1035","1035","1. Presencial","Sucursal 2"
"1036","1036","1. Presencial","Sucursal 2"
"1037","1037","1. Presencial","Sucursal 2"
"1038","1038","1. Presencial","Sucursal 2"
"1039","1039","1. Presencial","Sucursal 2"
"1040","1040","1. Presencial","Sucursal 2"
"1041","1041","1. Presencial","Sucursal 2"
"1042","1042","1. Presencial","Sucursal 2"
"1043","1043","1. Presencial","Sucursal 2"
"1044","1044","1. Presencial","Sucursal 2"
"1045","1045","1. Presencial","Sucursal 2"
"1046","1046","1. Presencial","Sucursal 2"
"1047","1047","1. Presencial","Sucursal 2"
"1048","1048","1. Presencial","Sucursal 2"
"1049","1049","1. Presencial","Sucursal 2"
"1050","1050","1. Presencial","Sucursal 2"
"1051","1051","1. Presencial","Sucursal 2"
"1052","1052","1. Presencial","Sucursal 2"
"1053","1053","1. Presencial","Sucursal 2"
"1054","1054","1. Presencial","Sucursal 2"
"1055","1055","1. Presencial","Sucursal 2"
"1056","1056","1. Presencial","Sucursal 2"
"1057","1057","1. Presencial","Sucursal 2"
"1058","1058","1. Presencial","Sucursal 2"
"1059","1059","1. Presencial","Sucursal 2"
"1060","1060","1. Presencial","Sucursal 2"
"1061","1061","1. Presencial","Sucursal 2"
"1062","1062","1. Presencial","Sucursal 2"
"1063","1063","1. Presencial","Sucursal 2"
"1064","1064","1. Presencial","Sucursal 2"
"1065","1065","1. Presencial","Sucursal 2"
"1066","1066","1. Presencial","Sucursal 2"
"1067","1067","1. Presencial","Sucursal 2"
"1068","1068","1. Presencial","Sucursal 2"
"1069","1069","1. Presencial","Sucursal 2"
"1070","1070","1. Presencial","Sucursal 2"
"1071","1071","1. Presencial","Sucursal 2"
"1072","1072","1. Presencial","Sucursal 2"
"1073","1073","1. Presencial","Sucursal 2"
