"","rangoEdad","bancarizado","historial","deuda","tipo","hijos","tarjetas","moroso"
"302","De 18 a 35",1,0,0.272823389922105,"Independiente","No tiene hijos",0,"No moroso"
"303","De 50 a mas",0,1,0.141244706081748,"Dependiente","No tiene hijos",6,"No moroso"
"304","De 36 a 49",1,0,0.593125670917427,"Independiente","Tiene hijos",1,"No moroso"
"305","De 36 a 49",1,1,2.46262018062844,"Independiente","Tiene hijos",7,"No moroso"
"306","De 36 a 49",0,0,0.114132292334242,"Independiente","Tiene hijos",4,"Moroso"
"307","De 18 a 35",0,0,1.19589145035782,"Independiente","No tiene hijos",4,"Moroso"
"308","De 18 a 35",0,0,0.97465247180922,"Independiente","Tiene hijos",3,"Moroso"
"309","De 36 a 49",0,1,1.10892668157173,"Independiente","No tiene hijos",4,"No moroso"
"310","De 36 a 49",0,0,0.0598578880088637,"Dependiente","No tiene hijos",4,"No moroso"
"311","De 36 a 49",0,1,0.48310311299097,"Dependiente","No tiene hijos",7,"No moroso"
"312","De 36 a 49",0,0,0.73254081849652,"Independiente","No tiene hijos",3,"No moroso"
"313","De 36 a 49",1,0,0.770506168914528,"Independiente","Tiene hijos",3,"No moroso"
"314","De 18 a 35",1,1,0.515701391770102,"Independiente","No tiene hijos",2,"No moroso"
"315","De 36 a 49",1,1,0.324198265988576,"Independiente","Tiene hijos",3,"No moroso"
"316","De 50 a mas",0,0,0.319785220955587,"Independiente","Tiene hijos",2,"Moroso"
"317","De 50 a mas",1,0,0.14499918133131,"Independiente","Tiene hijos",2,"No moroso"
"318","De 18 a 35",1,0,0.68583716709392,"Independiente","Tiene hijos",2,"No moroso"
"319","De 36 a 49",0,1,0.309542255813491,"Dependiente","No tiene hijos",3,"Moroso"
"320","De 50 a mas",1,0,3.08953414677296,"Independiente","Tiene hijos",6,"Moroso"
"321","De 50 a mas",1,0,0.0214651968544744,"Independiente","Tiene hijos",5,"Moroso"
"322","De 36 a 49",0,0,0.791970688748109,"Independiente","No tiene hijos",2,"No moroso"
"323","De 18 a 35",0,0,1.43039075644068,"Dependiente","No tiene hijos",6,"Moroso"
"324","De 36 a 49",0,0,0.16100205098338,"Independiente","No tiene hijos",3,"No moroso"
"325","De 18 a 35",0,0,1.73055962282876,"Independiente","No tiene hijos",6,"Moroso"
"326","De 18 a 35",1,1,0.471334600763738,"Independiente","No tiene hijos",2,"No moroso"
"327","De 50 a mas",1,1,0.771933093068422,"Independiente","No tiene hijos",5,"Moroso"
"328","De 18 a 35",1,1,1.77778759774993,"Independiente","Tiene hijos",5,"Moroso"
"329","De 36 a 49",0,1,0.589775293885778,"Independiente","No tiene hijos",3,"Moroso"
"330","De 50 a mas",0,1,0.425302232538385,"Independiente","Tiene hijos",6,"Moroso"
"331","De 36 a 49",0,0,0.185860469433751,"Independiente","No tiene hijos",5,"No moroso"
"332","De 36 a 49",1,0,1.18176957130504,"Dependiente","No tiene hijos",1,"No moroso"
"333","De 36 a 49",0,1,2.28222121386157,"Independiente","No tiene hijos",0,"Moroso"
"334","De 50 a mas",0,0,1.28794094104411,"Independiente","No tiene hijos",2,"Moroso"
"335","De 36 a 49",0,1,1.65480376121632,"Independiente","No tiene hijos",6,"Moroso"
"336","De 36 a 49",0,0,0.537863562689222,"Independiente","No tiene hijos",6,"Moroso"
"337","De 36 a 49",1,1,0.354919569948017,"Independiente","Tiene hijos",3,"Moroso"
"338","De 36 a 49",0,0,0.521589499496171,"Independiente","No tiene hijos",4,"Moroso"
"339","De 36 a 49",0,1,0.313003510873021,"Independiente","No tiene hijos",2,"No moroso"
"340","De 50 a mas",0,0,2.29596234156528,"Independiente","No tiene hijos",6,"Moroso"
"341","De 36 a 49",1,1,0.257490995999042,"Independiente","No tiene hijos",2,"No moroso"
"342","De 18 a 35",1,0,0.537628265252967,"Independiente","No tiene hijos",5,"Moroso"
"343","De 36 a 49",0,0,0.0265331735859501,"Dependiente","No tiene hijos",5,"Moroso"
"344","De 18 a 35",1,0,0.439779176598567,"Independiente","Tiene hijos",5,"Moroso"
"345","De 36 a 49",1,0,0.233922689612946,"Independiente","Tiene hijos",3,"No moroso"
"346","De 36 a 49",0,1,1.77051633272041,"Independiente","No tiene hijos",2,"No moroso"
"347","De 50 a mas",1,0,0.179521975565182,"Independiente","Tiene hijos",6,"Moroso"
"348","De 36 a 49",1,0,1.52107699170031,"Independiente","Tiene hijos",3,"No moroso"
"349","De 18 a 35",0,1,0.619446155528722,"Independiente","No tiene hijos",6,"Moroso"
"350","De 36 a 49",0,1,0.375125915939966,"Independiente","No tiene hijos",6,"Moroso"
"351","De 18 a 35",1,0,1.07255091890211,"Dependiente","No tiene hijos",1,"Moroso"
"352","De 50 a mas",0,0,0.0374087662897211,"Independiente","No tiene hijos",5,"Moroso"
"353","De 36 a 49",0,0,0.767491943177044,"Independiente","Tiene hijos",6,"Moroso"
"354","De 18 a 35",0,1,2.19449270952444,"Independiente","No tiene hijos",2,"Moroso"
"355","De 36 a 49",1,1,1.47981363951303,"Independiente","No tiene hijos",5,"Moroso"
"356","De 50 a mas",0,0,0.388761117625453,"Independiente","No tiene hijos",5,"Moroso"
"357","De 36 a 49",0,1,0.317870362071037,"Independiente","No tiene hijos",2,"Moroso"
"358","De 36 a 49",0,1,0.233510617524544,"Independiente","No tiene hijos",3,"No moroso"
"359","De 36 a 49",1,0,5.57404818096722,"Independiente","No tiene hijos",4,"Moroso"
"360","De 50 a mas",1,0,0.0679871285720214,"Independiente","Tiene hijos",1,"No moroso"
"361","De 18 a 35",0,1,0.976456973423182,"Independiente","Tiene hijos",5,"No moroso"
"362","De 18 a 35",0,0,0.0158092012471716,"Independiente","No tiene hijos",5,"No moroso"
"363","De 50 a mas",1,0,1.53154692505606,"Independiente","Tiene hijos",1,"No moroso"
"364","De 36 a 49",0,0,0.611300814323677,"Independiente","No tiene hijos",6,"Moroso"
"365","De 36 a 49",1,1,0.433258989304296,"Independiente","No tiene hijos",3,"No moroso"
"366","De 50 a mas",0,0,3.11224685602789,"Independiente","No tiene hijos",1,"No moroso"
"367","De 18 a 35",0,0,0.313541698547038,"Independiente","No tiene hijos",3,"Moroso"
"368","De 18 a 35",1,0,0.94097095101159,"Independiente","No tiene hijos",3,"Moroso"
"369","De 36 a 49",0,0,3.41780650787648,"Independiente","No tiene hijos",7,"Moroso"
"370","De 36 a 49",0,0,0.864740147081516,"Independiente","No tiene hijos",6,"Moroso"
"371","De 36 a 49",0,0,0.660691340430827,"Independiente","No tiene hijos",5,"Moroso"
"372","De 36 a 49",0,0,0.618878667167472,"Independiente","No tiene hijos",3,"No moroso"
"373","De 50 a mas",1,0,2.74000553186971,"Dependiente","Tiene hijos",7,"Moroso"
"374","De 36 a 49",0,0,0.506423702656819,"Independiente","Tiene hijos",1,"No moroso"
"375","De 36 a 49",0,0,0.0572314100093866,"Independiente","No tiene hijos",4,"No moroso"
"376","De 50 a mas",0,0,0.16605947810901,"Dependiente","Tiene hijos",2,"No moroso"
"377","De 50 a mas",0,1,0.0581859547207062,"Dependiente","No tiene hijos",6,"Moroso"
"378","De 18 a 35",0,0,1.38956234620576,"Independiente","No tiene hijos",6,"Moroso"
"379","De 36 a 49",1,0,1.20527621007201,"Independiente","No tiene hijos",1,"No moroso"
"380","De 50 a mas",0,0,3.35415863765917,"Independiente","No tiene hijos",6,"Moroso"
"381","De 36 a 49",1,0,0.071871986251645,"Independiente","Tiene hijos",4,"Moroso"
"382","De 50 a mas",1,0,1.20132628410684,"Independiente","No tiene hijos",2,"No moroso"
"383","De 36 a 49",1,0,0.526241746638842,"Independiente","No tiene hijos",7,"Moroso"
"384","De 50 a mas",1,0,1.13261923627019,"Independiente","No tiene hijos",2,"No moroso"
"385","De 36 a 49",1,0,0.464722321241941,"Dependiente","No tiene hijos",2,"No moroso"
"386","De 50 a mas",0,1,0.218249377291349,"Dependiente","No tiene hijos",4,"No moroso"
"387","De 18 a 35",1,1,0.324271381379573,"Independiente","No tiene hijos",5,"Moroso"
"388","De 36 a 49",1,1,0.378535306056526,"Independiente","No tiene hijos",5,"No moroso"
"389","De 18 a 35",0,0,0.316853604454353,"Independiente","No tiene hijos",6,"No moroso"
"390","De 18 a 35",1,0,0.802055647577023,"Independiente","Tiene hijos",6,"Moroso"
"391","De 50 a mas",1,0,0.810281921921189,"Independiente","No tiene hijos",5,"Moroso"
"392","De 36 a 49",0,0,0.809932571182053,"Independiente","No tiene hijos",2,"No moroso"
"393","De 36 a 49",0,1,0.0191064395886069,"Independiente","No tiene hijos",2,"No moroso"
"394","De 50 a mas",0,0,1.83967534276631,"Independiente","No tiene hijos",5,"Moroso"
"395","De 18 a 35",1,0,0.631949253090542,"Dependiente","No tiene hijos",4,"Moroso"
"396","De 18 a 35",1,0,0.299135609794674,"Independiente","No tiene hijos",1,"No moroso"
"397","De 36 a 49",1,1,1.34089478880303,"Dependiente","No tiene hijos",4,"No moroso"
"398","De 18 a 35",1,0,0.427838778931524,"Dependiente","No tiene hijos",4,"Moroso"
"399","De 18 a 35",0,0,4.24031961017302,"Dependiente","No tiene hijos",2,"Moroso"
"400","De 50 a mas",0,1,0.610417269629034,"Independiente","Tiene hijos",1,"No moroso"
"401","De 50 a mas",1,1,0.0887432871944386,"Dependiente","Tiene hijos",1,"No moroso"
"402","De 18 a 35",0,0,1.04881122152185,"Independiente","No tiene hijos",7,"Moroso"
"403","De 50 a mas",0,0,0.0330918587512342,"Independiente","No tiene hijos",7,"No moroso"
"404","De 36 a 49",0,0,0.661594845945569,"Independiente","No tiene hijos",4,"Moroso"
"405","De 36 a 49",1,1,0.0115161816681415,"Independiente","No tiene hijos",1,"No moroso"
"406","De 36 a 49",1,1,0.584323043031287,"Independiente","No tiene hijos",6,"Moroso"
"407","De 36 a 49",0,0,0.151843688982267,"Independiente","Tiene hijos",5,"Moroso"
"408","De 18 a 35",1,0,1.0586881391461,"Dependiente","Tiene hijos",0,"No moroso"
"409","De 36 a 49",0,0,0.877804744607895,"Independiente","No tiene hijos",6,"Moroso"
"410","De 36 a 49",0,0,1.11307871941406,"Independiente","No tiene hijos",6,"No moroso"
"411","De 36 a 49",0,0,0.268880919039516,"Independiente","No tiene hijos",4,"Moroso"
"412","De 50 a mas",1,0,0.556063547577248,"Independiente","Tiene hijos",2,"No moroso"
"413","De 18 a 35",0,0,0.661241351776049,"Independiente","No tiene hijos",2,"No moroso"
"414","De 36 a 49",0,0,0.578333050289967,"Independiente","No tiene hijos",3,"No moroso"
"415","De 36 a 49",0,1,0.554606917059263,"Independiente","No tiene hijos",0,"No moroso"
"416","De 18 a 35",1,1,0.229951231300971,"Independiente","No tiene hijos",6,"No moroso"
"417","De 50 a mas",0,1,0.660311947437081,"Independiente","No tiene hijos",2,"No moroso"
"418","De 36 a 49",0,0,3.06325123100002,"Dependiente","No tiene hijos",4,"Moroso"
"419","De 36 a 49",1,0,1.42670562290143,"Dependiente","No tiene hijos",4,"No moroso"
"420","De 18 a 35",0,0,0.602467812896552,"Dependiente","No tiene hijos",5,"Moroso"
"421","De 36 a 49",0,0,0.512862391965286,"Independiente","No tiene hijos",3,"No moroso"
"422","De 36 a 49",0,0,0.742765242914352,"Independiente","No tiene hijos",6,"Moroso"
"423","De 36 a 49",0,1,0.691461562198085,"Dependiente","Tiene hijos",2,"Moroso"
"424","De 36 a 49",1,1,1.15994262340033,"Independiente","No tiene hijos",5,"Moroso"
"425","De 50 a mas",0,0,0.923368316675386,"Independiente","No tiene hijos",6,"Moroso"
"426","De 36 a 49",1,0,0.152068404915661,"Independiente","No tiene hijos",3,"No moroso"
"427","De 36 a 49",0,0,0.998596577465319,"Independiente","Tiene hijos",4,"Moroso"
"428","De 36 a 49",1,0,0.48256205933466,"Independiente","No tiene hijos",4,"No moroso"
"429","De 18 a 35",0,0,0.967977637795296,"Independiente","Tiene hijos",1,"Moroso"
"430","De 50 a mas",1,0,1.16805187953714,"Independiente","No tiene hijos",3,"Moroso"
"431","De 50 a mas",0,1,1.38982519361932,"Dependiente","No tiene hijos",2,"Moroso"
"432","De 36 a 49",1,0,0.512741949267551,"Independiente","No tiene hijos",7,"Moroso"
"433","De 36 a 49",0,1,2.81770359946131,"Independiente","Tiene hijos",5,"Moroso"
"434","De 50 a mas",1,0,0.443264241173704,"Independiente","Tiene hijos",1,"No moroso"
"435","De 18 a 35",0,1,0.168420896145466,"Independiente","No tiene hijos",2,"Moroso"
"436","De 36 a 49",0,0,0.71978122197456,"Independiente","No tiene hijos",3,"Moroso"
"437","De 18 a 35",0,1,0.288596644004593,"Independiente","Tiene hijos",4,"No moroso"
"438","De 36 a 49",0,0,1.31381512342848,"Independiente","No tiene hijos",2,"No moroso"
"439","De 18 a 35",0,1,1.018327715853,"Independiente","Tiene hijos",5,"Moroso"
"440","De 18 a 35",0,1,0.295450755215693,"Independiente","Tiene hijos",3,"No moroso"
"441","De 36 a 49",1,1,0.42315126728851,"Independiente","Tiene hijos",2,"No moroso"
"442","De 36 a 49",0,0,2.17196253074852,"Independiente","No tiene hijos",2,"No moroso"
"443","De 36 a 49",1,0,0.118810490840816,"Dependiente","No tiene hijos",5,"No moroso"
"444","De 18 a 35",1,1,0.0833608207926674,"Independiente","Tiene hijos",1,"No moroso"
"445","De 50 a mas",0,1,0.996654927693228,"Independiente","No tiene hijos",4,"No moroso"
"446","De 36 a 49",0,1,0.728442044357398,"Dependiente","No tiene hijos",7,"No moroso"
"447","De 50 a mas",1,1,1.13196084118836,"Independiente","No tiene hijos",0,"No moroso"
"448","De 18 a 35",0,1,0.0454007680065613,"Independiente","Tiene hijos",4,"No moroso"
"449","De 36 a 49",0,0,0.59969851071894,"Independiente","No tiene hijos",4,"Moroso"
"450","De 36 a 49",1,0,0.560455712481901,"Independiente","No tiene hijos",2,"Moroso"
"451","De 36 a 49",0,0,0.0426609999618021,"Independiente","Tiene hijos",2,"No moroso"
"452","De 36 a 49",0,1,1.40537588499648,"Independiente","Tiene hijos",0,"Moroso"
"453","De 18 a 35",0,0,0.390378808164513,"Dependiente","No tiene hijos",4,"No moroso"
"454","De 18 a 35",1,0,0.934302723918033,"Independiente","No tiene hijos",1,"No moroso"
"455","De 18 a 35",1,0,0.268883558993595,"Independiente","Tiene hijos",6,"No moroso"
"456","De 50 a mas",0,0,0.261372164573735,"Independiente","No tiene hijos",4,"No moroso"
"457","De 50 a mas",0,0,0.216021701213836,"Independiente","No tiene hijos",1,"No moroso"
"458","De 36 a 49",0,0,0.464083286702853,"Independiente","Tiene hijos",6,"Moroso"
"459","De 18 a 35",1,0,0.327829679031488,"Independiente","Tiene hijos",2,"No moroso"
"460","De 18 a 35",1,0,0.667672715315059,"Independiente","Tiene hijos",4,"No moroso"
"461","De 50 a mas",1,0,2.45674508400234,"Dependiente","Tiene hijos",2,"No moroso"
"462","De 36 a 49",1,0,0.0729003698995309,"Dependiente","Tiene hijos",6,"Moroso"
"463","De 36 a 49",0,1,0.295592263791603,"Independiente","No tiene hijos",4,"Moroso"
"464","De 18 a 35",0,0,0.142978332304447,"Independiente","No tiene hijos",0,"No moroso"
"465","De 36 a 49",1,1,0.681602891586418,"Dependiente","No tiene hijos",0,"No moroso"
"466","De 36 a 49",0,0,0.528105786150586,"Independiente","Tiene hijos",4,"Moroso"
"467","De 18 a 35",0,0,1.04660370594851,"Independiente","No tiene hijos",3,"No moroso"
"468","De 36 a 49",1,0,1.97557916015753,"Independiente","No tiene hijos",3,"No moroso"
"469","De 36 a 49",1,0,0.243957601912088,"Dependiente","No tiene hijos",7,"Moroso"
"470","De 50 a mas",1,0,0.733240562187326,"Independiente","Tiene hijos",1,"No moroso"
"471","De 18 a 35",0,1,0.352161358683132,"Dependiente","No tiene hijos",2,"No moroso"
"472","De 50 a mas",0,1,0.180283737054347,"Independiente","Tiene hijos",6,"No moroso"
"473","De 36 a 49",0,0,0.109088557320908,"Independiente","Tiene hijos",5,"No moroso"
"474","De 50 a mas",1,0,1.79573792513836,"Independiente","No tiene hijos",4,"Moroso"
"475","De 36 a 49",1,0,2.68599198709029,"Independiente","No tiene hijos",5,"Moroso"
"476","De 36 a 49",1,0,0.436718243467702,"Independiente","Tiene hijos",3,"Moroso"
"477","De 36 a 49",1,1,0.819535011257208,"Independiente","No tiene hijos",0,"No moroso"
"478","De 18 a 35",0,1,0.687302996146938,"Independiente","No tiene hijos",1,"No moroso"
"479","De 18 a 35",0,1,0.489181294578283,"Independiente","No tiene hijos",5,"Moroso"
"480","De 36 a 49",0,1,0.410634373088524,"Independiente","No tiene hijos",1,"Moroso"
"481","De 18 a 35",0,0,1.25000389075687,"Independiente","No tiene hijos",0,"Moroso"
"482","De 50 a mas",0,1,0.1746112828293,"Independiente","No tiene hijos",3,"No moroso"
"483","De 36 a 49",0,1,0.0414364173896866,"Independiente","No tiene hijos",7,"Moroso"
"484","De 36 a 49",0,1,0.207692012722575,"Independiente","Tiene hijos",4,"No moroso"
"485","De 50 a mas",0,0,0.145777939219668,"Dependiente","Tiene hijos",1,"No moroso"
"486","De 18 a 35",0,0,1.2156295306965,"Independiente","No tiene hijos",2,"No moroso"
"487","De 18 a 35",1,0,0.0854908283293825,"Independiente","No tiene hijos",2,"No moroso"
"488","De 36 a 49",0,0,2.09442241578071,"Independiente","No tiene hijos",3,"Moroso"
"489","De 36 a 49",0,0,0.759134845436453,"Independiente","Tiene hijos",4,"Moroso"
"490","De 50 a mas",0,0,0.92954324571828,"Dependiente","No tiene hijos",1,"No moroso"
"491","De 50 a mas",0,0,0.296415570469056,"Independiente","No tiene hijos",0,"No moroso"
"492","De 18 a 35",1,1,0.423147633610086,"Independiente","No tiene hijos",6,"Moroso"
"493","De 36 a 49",1,0,0.00246871776066746,"Independiente","No tiene hijos",4,"Moroso"
"494","De 36 a 49",1,1,1.55016582605469,"Independiente","No tiene hijos",3,"No moroso"
"495","De 18 a 35",0,1,0.139005382756422,"Independiente","No tiene hijos",5,"No moroso"
"496","De 50 a mas",1,1,2.21235065962397,"Dependiente","Tiene hijos",1,"No moroso"
"497","De 36 a 49",1,1,0.809935272499536,"Independiente","Tiene hijos",6,"No moroso"
"498","De 18 a 35",0,1,0.0155288282654694,"Independiente","No tiene hijos",2,"Moroso"
"499","De 36 a 49",1,1,0.810178691117587,"Independiente","No tiene hijos",6,"No moroso"
"500","De 50 a mas",0,0,0.103904667115257,"Independiente","No tiene hijos",4,"No moroso"
"501","De 36 a 49",0,0,0.135458710960339,"Independiente","Tiene hijos",7,"Moroso"
"502","De 36 a 49",0,0,1.27623220029326,"Independiente","No tiene hijos",4,"Moroso"
"503","De 36 a 49",0,1,1.1453384040299,"Independiente","No tiene hijos",1,"Moroso"
"504","De 18 a 35",0,0,0.245507792491074,"Dependiente","No tiene hijos",2,"No moroso"
"505","De 36 a 49",0,0,2.20965390104803,"Independiente","No tiene hijos",3,"Moroso"
"506","De 18 a 35",1,1,0.263260805085477,"Independiente","No tiene hijos",6,"No moroso"
"507","De 36 a 49",0,1,0.122379724928044,"Independiente","No tiene hijos",2,"No moroso"
"508","De 36 a 49",1,1,0.0355915357782197,"Dependiente","Tiene hijos",0,"No moroso"
"509","De 50 a mas",0,1,0.51208196288216,"Independiente","No tiene hijos",1,"Moroso"
"510","De 36 a 49",1,0,6.83707964685744,"Dependiente","No tiene hijos",3,"Moroso"
"511","De 36 a 49",1,0,0.681315827128684,"Independiente","No tiene hijos",2,"No moroso"
"512","De 18 a 35",0,1,3.06568072397117,"Independiente","No tiene hijos",1,"Moroso"
"513","De 50 a mas",0,0,0.322612409953838,"Dependiente","No tiene hijos",1,"No moroso"
"514","De 36 a 49",1,1,1.43091210944164,"Independiente","Tiene hijos",1,"Moroso"
"515","De 36 a 49",1,0,3.77621340721632,"Independiente","Tiene hijos",1,"Moroso"
"516","De 18 a 35",0,0,0.895181887279918,"Independiente","No tiene hijos",6,"Moroso"
"517","De 36 a 49",0,0,0.202955566525284,"Independiente","No tiene hijos",3,"Moroso"
"518","De 50 a mas",0,0,0.222053447478261,"Dependiente","No tiene hijos",2,"No moroso"
"519","De 18 a 35",1,1,2.03911093476227,"Independiente","Tiene hijos",3,"No moroso"
"520","De 50 a mas",1,0,0.730363960975916,"Dependiente","No tiene hijos",0,"No moroso"
"521","De 36 a 49",0,1,0.469848639553687,"Dependiente","No tiene hijos",1,"No moroso"
"522","De 36 a 49",0,0,0.230722286117688,"Dependiente","Tiene hijos",5,"No moroso"
"523","De 36 a 49",1,0,0.168178793319674,"Independiente","Tiene hijos",4,"Moroso"
"524","De 18 a 35",1,0,2.39148628451299,"Independiente","No tiene hijos",3,"Moroso"
"525","De 36 a 49",0,0,2.9152030875451,"Independiente","No tiene hijos",3,"Moroso"
"526","De 36 a 49",1,1,0.75429703944478,"Independiente","Tiene hijos",6,"Moroso"
"527","De 50 a mas",1,1,0.234498432648981,"Dependiente","No tiene hijos",4,"No moroso"
"528","De 18 a 35",0,1,0.490539296463753,"Independiente","No tiene hijos",6,"Moroso"
"529","De 50 a mas",0,0,2.11345890565502,"Independiente","No tiene hijos",1,"No moroso"
"530","De 36 a 49",0,0,0.229266528950288,"Independiente","No tiene hijos",5,"No moroso"
